,lr-Adam,step,train_loss,epoch,val_loss
1878,0.0001255896489057,46999,,,
1879,,46999,10.194254875183104,11.0,
1880,0.0001255896489057,47049,,,
1881,,47049,5.017291069030762,11.0,
1882,0.0001255896489057,47099,,,
1883,,47099,5.351470947265625,11.0,
1884,0.0001255896489057,47149,,,
1885,,47149,6.611976623535156,11.0,
1886,0.0001255896489057,47199,,,
1887,,47199,6.717894554138184,11.0,
1888,0.0001255896489057,47249,,,
1889,,47249,6.06272029876709,11.0,
1890,0.0001255896489057,47299,,,
1891,,47299,8.912860870361328,11.0,
1892,0.0001255896489057,47349,,,
1893,,47349,5.77559232711792,11.0,
1894,0.0001255896489057,47399,,,
1895,,47399,9.058106422424316,11.0,
1896,0.0001255896489057,47449,,,
1897,,47449,5.5610432624816895,11.0,
1898,0.0001255896489057,47499,,,
1899,,47499,6.013067722320557,11.0,
1900,0.0001255896489057,47549,,,
1901,,47549,9.127042770385742,11.0,
1902,0.0001255896489057,47599,,,
1903,,47599,8.64389419555664,11.0,
1904,0.0001255896489057,47649,,,
1905,,47649,6.9224700927734375,11.0,
1906,0.0001255896489057,47699,,,
1907,,47699,6.317752838134766,11.0,
1908,0.0001255896489057,47749,,,
1909,,47749,6.574375152587891,11.0,
1910,0.0001255896489057,47799,,,
1911,,47799,4.708781719207764,11.0,
1912,0.0001255896489057,47849,,,
1913,,47849,8.875140190124512,11.0,
1914,0.0001255896489057,47899,,,
1915,,47899,8.528790473937988,11.0,
1916,0.0001255896489057,47949,,,
1917,,47949,5.7853875160217285,11.0,
1918,0.0001255896489057,47999,,,
1919,,47999,6.046711921691895,11.0,
1920,0.0001255896489057,48049,,,
1921,,48049,7.384383678436279,11.0,
1922,0.0001255896489057,48099,,,
1923,,48099,4.685649871826172,11.0,
1924,0.0001255896489057,48149,,,
1925,,48149,4.973905563354492,11.0,
1926,0.0001255896489057,48199,,,
1927,,48199,6.497185707092285,11.0,
1928,0.0001255896489057,48249,,,
1929,,48249,7.333950042724609,11.0,
1930,0.0001255896489057,48299,,,
1931,,48299,6.991231918334961,11.0,
1932,0.0001255896489057,48349,,,
1933,,48349,7.027844905853272,11.0,
1934,0.0001255896489057,48399,,,
1935,,48399,7.997086048126221,11.0,
1936,0.0001255896489057,48449,,,
1937,,48449,6.959366798400879,11.0,
1938,0.0001255896489057,48499,,,
1939,,48499,5.452729225158691,11.0,
1940,0.0001255896489057,48549,,,
1941,,48549,6.443078994750977,11.0,
1942,0.0001255896489057,48599,,,
1943,,48599,5.789079666137695,11.0,
1944,0.0001255896489057,48649,,,
1945,,48649,5.789087295532227,11.0,
1946,0.0001255896489057,48699,,,
1947,,48699,5.41377592086792,11.0,
1948,0.0001255896489057,48749,,,
1949,,48749,6.989923477172852,11.0,
1950,0.0001255896489057,48799,,,
1951,,48799,7.087099075317383,11.0,
1952,0.0001255896489057,48849,,,
1953,,48849,5.209029197692871,11.0,
1954,0.0001255896489057,48899,,,
1955,,48899,4.571203231811523,11.0,
1956,0.0001255896489057,48949,,,
1957,,48949,8.191896438598633,11.0,
1958,0.0001255896489057,48999,,,
1959,,48999,6.36356258392334,11.0,
1960,0.0001255896489057,49049,,,
1961,,49049,5.425919532775879,11.0,
1962,0.0001255896489057,49099,,,
1963,,49099,6.362885475158691,11.0,
1964,0.0001255896489057,49149,,,
1965,,49149,6.169137001037598,11.0,
1966,0.0001255896489057,49199,,,
1967,,49199,7.902133941650391,11.0,
1968,0.0001255896489057,49249,,,
1969,,49249,5.869543552398682,11.0,
1970,0.0001255896489057,49299,,,
1971,,49299,5.534757137298584,11.0,
1972,0.0001255896489057,49349,,,
1973,,49349,6.254386425018311,11.0,
1974,0.0001255896489057,49399,,,
1975,,49399,6.955781936645508,11.0,
1976,0.0001255896489057,49449,,,
1977,,49449,7.011172294616699,11.0,
1978,0.0001255896489057,49499,,,
1979,,49499,7.257790565490723,11.0,
1980,0.0001255896489057,49549,,,
1981,,49549,6.287938117980957,11.0,
1982,0.0001255896489057,49599,,,
1983,,49599,7.303094863891602,11.0,
1984,0.0001255896489057,49649,,,
1985,,49649,5.144168853759766,11.0,
1986,0.0001258250715335,49699,,,
1987,,49699,7.7093024253845215,12.0,
1988,0.0001258250715335,49749,,,
1989,,49749,6.514298915863037,12.0,
1990,0.0001258250715335,49799,,,
1991,,49799,6.136815071105957,12.0,
1992,0.0001258250715335,49849,,,
1993,,49849,5.640904426574707,12.0,
1994,0.0001258250715335,49899,,,
1995,,49899,4.860313415527344,12.0,
1996,0.0001258250715335,49949,,,
1997,,49949,12.237491607666016,12.0,
1998,0.0001258250715335,49999,,,
1999,,49999,7.806570529937744,12.0,
2000,0.0001258250715335,50049,,,
2001,,50049,7.127318382263184,12.0,
2002,0.0001258250715335,50099,,,
2003,,50099,6.770694732666016,12.0,
2004,0.0001258250715335,50149,,,
2005,,50149,5.943509101867676,12.0,
2006,0.0001258250715335,50199,,,
2007,,50199,6.8198676109313965,12.0,
2008,0.0001258250715335,50249,,,
2009,,50249,5.180107116699219,12.0,
2010,0.0001258250715335,50299,,,
2011,,50299,5.104465961456299,12.0,
2012,0.0001258250715335,50349,,,
2013,,50349,5.766903400421143,12.0,
2014,0.0001258250715335,50399,,,
2015,,50399,4.831297397613525,12.0,
2016,0.0001258250715335,50449,,,
2017,,50449,6.6487135887146,12.0,
2018,0.0001258250715335,50499,,,
2019,,50499,6.080565452575684,12.0,
2020,0.0001258250715335,50549,,,
2021,,50549,6.257923126220703,12.0,
2022,0.0001258250715335,50599,,,
2023,,50599,6.278480529785156,12.0,
2024,0.0001258250715335,50649,,,
2025,,50649,5.686720848083496,12.0,
2026,0.0001258250715335,50699,,,
2027,,50699,5.316843032836914,12.0,
2028,0.0001258250715335,50749,,,
2029,,50749,5.173534870147705,12.0,
2030,0.0001258250715335,50799,,,
2031,,50799,5.232357025146484,12.0,
2032,0.0001258250715335,50849,,,
2033,,50849,6.087018489837647,12.0,
2034,0.0001258250715335,50899,,,
2035,,50899,7.936483860015869,12.0,
2036,0.0001258250715335,50949,,,
2037,,50949,5.856248378753662,12.0,
2038,0.0001258250715335,50999,,,
2039,,50999,4.745492935180664,12.0,
2040,0.0001258250715335,51049,,,
2041,,51049,5.824157238006592,12.0,
2042,0.0001258250715335,51099,,,
2043,,51099,7.314011096954346,12.0,
2044,0.0001258250715335,51149,,,
2045,,51149,9.80812644958496,12.0,
2046,0.0001258250715335,51199,,,
2047,,51199,6.475435256958008,12.0,
2048,0.0001258250715335,51249,,,
2049,,51249,6.1246657371521,12.0,
2050,0.0001258250715335,51299,,,
2051,,51299,5.404090881347656,12.0,
2052,0.0001258250715335,51349,,,
2053,,51349,6.748003005981445,12.0,
2054,0.0001258250715335,51399,,,
2055,,51399,6.99788236618042,12.0,
2056,0.0001258250715335,51449,,,
2057,,51449,7.574063301086426,12.0,
2058,0.0001258250715335,51499,,,
2059,,51499,7.0325608253479,12.0,
2060,0.0001258250715335,51549,,,
2061,,51549,6.750465393066406,12.0,
2062,0.0001258250715335,51599,,,
2063,,51599,7.485832214355469,12.0,
2064,0.0001258250715335,51649,,,
2065,,51649,7.5076189041137695,12.0,
2066,0.0001258250715335,51699,,,
2067,,51699,9.472688674926758,12.0,
2068,0.0001258250715335,51749,,,
2069,,51749,5.052273750305176,12.0,
2070,0.0001258250715335,51799,,,
2071,,51799,6.1384687423706055,12.0,
2072,0.0001258250715335,51849,,,
2073,,51849,6.386314868927002,12.0,
2074,0.0001258250715335,51899,,,
2075,,51899,5.768918037414551,12.0,
2076,0.0001258250715335,51949,,,
2077,,51949,5.419555187225342,12.0,
2078,0.0001258250715335,51999,,,
2079,,51999,8.774541854858398,12.0,
2080,0.0001258250715335,52049,,,
2081,,52049,6.915853023529053,12.0,
2082,0.0001258250715335,52099,,,
2083,,52099,6.332187652587891,12.0,
2084,0.0001258250715335,52149,,,
2085,,52149,7.179763317108154,12.0,
2086,0.0001258250715335,52199,,,
2087,,52199,4.844717025756836,12.0,
2088,0.0001258250715335,52249,,,
2089,,52249,6.6470947265625,12.0,
2090,0.0001258250715335,52299,,,
2091,,52299,4.815274715423584,12.0,
2092,0.0001258250715335,52349,,,
2093,,52349,5.476814270019531,12.0,
2094,0.0001258250715335,52399,,,
2095,,52399,5.064322471618652,12.0,
2096,0.0001258250715335,52449,,,
2097,,52449,5.717881202697754,12.0,
2098,0.0001258250715335,52499,,,
2099,,52499,5.17047119140625,12.0,
2100,0.0001258250715335,52549,,,
2101,,52549,4.790979385375977,12.0,
2102,0.0001258250715335,52599,,,
2103,,52599,8.743045806884766,12.0,
2104,0.0001258250715335,52649,,,
2105,,52649,6.396745681762695,12.0,
2106,0.0001258250715335,52699,,,
2107,,52699,6.828368663787842,12.0,
2108,0.0001258250715335,52749,,,
2109,,52749,5.997122764587402,12.0,
2110,0.0001258250715335,52799,,,
2111,,52799,6.5210371017456055,12.0,
2112,0.0001258250715335,52849,,,
2113,,52849,5.409335136413574,12.0,
2114,0.0001258250715335,52899,,,
2115,,52899,6.258762359619141,12.0,
2116,0.0001258250715335,52949,,,
2117,,52949,7.775789260864258,12.0,
2118,0.0001258250715335,52999,,,
2119,,52999,7.026132583618164,12.0,
2120,0.0001258250715335,53049,,,
2121,,53049,5.155309677124023,12.0,
2122,0.0001258250715335,53099,,,
2123,,53099,5.368526458740234,12.0,
2124,0.0001258250715335,53149,,,
2125,,53149,6.9167561531066895,12.0,
2126,0.0001258250715335,53199,,,
2127,,53199,7.341686248779297,12.0,
2128,0.0001258250715335,53249,,,
2129,,53249,6.4040374755859375,12.0,
2130,0.0001258250715335,53299,,,
2131,,53299,4.9571967124938965,12.0,
2132,0.0001258250715335,53349,,,
2133,,53349,5.781731128692627,12.0,
2134,0.0001258250715335,53399,,,
2135,,53399,6.331364631652832,12.0,
2136,0.0001258250715335,53449,,,
2137,,53449,7.387674331665039,12.0,
2138,0.0001258250715335,53499,,,
2139,,53499,5.440689563751221,12.0,
2140,0.0001258250715335,53549,,,
2141,,53549,5.676111221313477,12.0,
2142,0.0001258250715335,53599,,,
2143,,53599,5.768405914306641,12.0,
2144,0.0001258250715335,53649,,,
2145,,53649,7.210746765136719,12.0,
2146,0.0001258250715335,53699,,,
2147,,53699,5.605319976806641,12.0,
2148,0.0001258250715335,53749,,,
2149,,53749,9.741024017333984,12.0,
2150,0.0001260604941613,53799,,,
2151,,53799,8.378246307373047,13.0,
2152,0.0001260604941613,53849,,,
2153,,53849,7.919435024261475,13.0,
2154,0.0001260604941613,53899,,,
2155,,53899,7.801830291748047,13.0,
2156,0.0001260604941613,53949,,,
2157,,53949,6.7624592781066895,13.0,
2158,0.0001260604941613,53999,,,
2159,,53999,6.368959426879883,13.0,
2160,0.0001260604941613,54049,,,
2161,,54049,6.690247535705566,13.0,
2162,0.0001260604941613,54099,,,
2163,,54099,6.997437000274658,13.0,
2164,0.0001260604941613,54149,,,
2165,,54149,5.417763233184815,13.0,
2166,0.0001260604941613,54199,,,
2167,,54199,6.986380100250244,13.0,
2168,0.0001260604941613,54249,,,
2169,,54249,4.051255226135254,13.0,
2170,0.0001260604941613,54299,,,
2171,,54299,6.921929836273193,13.0,
2172,0.0001260604941613,54349,,,
2173,,54349,5.317668437957764,13.0,
2174,0.0001260604941613,54399,,,
2175,,54399,6.422410011291504,13.0,
2176,0.0001260604941613,54449,,,
2177,,54449,7.692720413208008,13.0,
2178,0.0001260604941613,54499,,,
2179,,54499,5.666236877441406,13.0,
2180,0.0001260604941613,54549,,,
2181,,54549,5.532012462615967,13.0,
2182,0.0001260604941613,54599,,,
2183,,54599,6.949151515960693,13.0,
2184,0.0001260604941613,54649,,,
2185,,54649,6.993400096893311,13.0,
2186,0.0001260604941613,54699,,,
2187,,54699,5.354449272155762,13.0,
2188,0.0001260604941613,54749,,,
2189,,54749,7.55486536026001,13.0,
2190,0.0001260604941613,54799,,,
2191,,54799,6.318212032318115,13.0,
2192,0.0001260604941613,54849,,,
2193,,54849,5.952422142028809,13.0,
2194,0.0001260604941613,54899,,,
2195,,54899,4.7713623046875,13.0,
2196,0.0001260604941613,54949,,,
2197,,54949,5.191173076629639,13.0,
2198,0.0001260604941613,54999,,,
2199,,54999,5.633129119873047,13.0,
2200,0.0001260604941613,55049,,,
2201,,55049,5.5735626220703125,13.0,
2202,0.0001260604941613,55099,,,
2203,,55099,5.177756786346436,13.0,
2204,0.0001260604941613,55149,,,
2205,,55149,7.721120357513428,13.0,
2206,0.0001260604941613,55199,,,
2207,,55199,7.673831939697266,13.0,
2208,0.0001260604941613,55249,,,
2209,,55249,5.614006042480469,13.0,
2210,0.0001260604941613,55299,,,
2211,,55299,6.804422855377197,13.0,
2212,0.0001260604941613,55349,,,
2213,,55349,8.370420455932617,13.0,
2214,0.0001260604941613,55399,,,
2215,,55399,6.351962089538574,13.0,
2216,0.0001260604941613,55449,,,
2217,,55449,6.649092674255371,13.0,
2218,0.0001260604941613,55499,,,
2219,,55499,5.923938751220703,13.0,
2220,0.0001260604941613,55549,,,
2221,,55549,5.87980842590332,13.0,
2222,0.0001260604941613,55599,,,
2223,,55599,6.259711265563965,13.0,
2224,0.0001260604941613,55649,,,
2225,,55649,7.048652648925781,13.0,
2226,0.0001260604941613,55699,,,
2227,,55699,4.870840549468994,13.0,
2228,0.0001260604941613,55749,,,
2229,,55749,4.731003761291504,13.0,
2230,0.0001260604941613,55799,,,
2231,,55799,6.695952892303467,13.0,
2232,0.0001260604941613,55849,,,
2233,,55849,5.581662178039551,13.0,
2234,0.0001260604941613,55899,,,
2235,,55899,7.659372329711914,13.0,
2236,0.0001260604941613,55949,,,
2237,,55949,8.440702438354492,13.0,
2238,0.0001260604941613,55999,,,
2239,,55999,7.589597225189209,13.0,
2240,0.0001260604941613,56049,,,
2241,,56049,6.534287929534912,13.0,
2242,0.0001260604941613,56099,,,
2243,,56099,5.833061218261719,13.0,
2244,0.0001260604941613,56149,,,
2245,,56149,5.295233726501465,13.0,
2246,0.0001260604941613,56199,,,
2247,,56199,6.854994773864746,13.0,
2248,0.0001260604941613,56249,,,
2249,,56249,5.807662010192871,13.0,
2250,0.0001260604941613,56299,,,
2251,,56299,7.50999116897583,13.0,
2252,0.0001260604941613,56349,,,
2253,,56349,8.043460845947266,13.0,
2254,0.0001260604941613,56399,,,
2255,,56399,5.517632484436035,13.0,
2256,0.0001260604941613,56449,,,
2257,,56449,7.319551467895508,13.0,
2258,0.0001260604941613,56499,,,
2259,,56499,5.672663688659668,13.0,
2260,0.0001260604941613,56549,,,
2261,,56549,5.938472747802734,13.0,
2262,0.0001260604941613,56599,,,
2263,,56599,5.937150955200195,13.0,
2264,0.0001260604941613,56649,,,
2265,,56649,7.230600357055664,13.0,
2266,0.0001260604941613,56699,,,
2267,,56699,8.348740577697754,13.0,
2268,0.0001260604941613,56749,,,
2269,,56749,7.535661697387695,13.0,
2270,0.0001260604941613,56799,,,
2271,,56799,4.846135139465332,13.0,
2272,0.0001260604941613,56849,,,
2273,,56849,4.942011833190918,13.0,
2274,0.0001260604941613,56899,,,
2275,,56899,5.3581647872924805,13.0,
2276,0.0001260604941613,56949,,,
2277,,56949,4.498251914978027,13.0,
2278,0.0001260604941613,56999,,,
2279,,56999,6.083216667175293,13.0,
2280,0.0001260604941613,57049,,,
2281,,57049,5.192697525024414,13.0,
2282,0.0001260604941613,57099,,,
2283,,57099,5.232259273529053,13.0,
2284,0.0001260604941613,57149,,,
2285,,57149,5.176419258117676,13.0,
2286,0.0001260604941613,57199,,,
2287,,57199,7.662866592407227,13.0,
2288,0.0001260604941613,57249,,,
2289,,57249,6.52935791015625,13.0,
2290,0.0001260604941613,57299,,,
2291,,57299,7.049646854400635,13.0,
2292,0.0001260604941613,57349,,,
2293,,57349,6.342100143432617,13.0,
2294,0.0001260604941613,57399,,,
2295,,57399,6.386050224304199,13.0,
2296,0.0001260604941613,57449,,,
2297,,57449,6.977602958679199,13.0,
2298,0.0001260604941613,57499,,,
2299,,57499,8.957307815551758,13.0,
2300,0.0001260604941613,57549,,,
2301,,57549,6.38752031326294,13.0,
2302,0.0001260604941613,57599,,,
2303,,57599,6.143073081970215,13.0,
2304,0.0001260604941613,57649,,,
2305,,57649,4.593483924865723,13.0,
2306,0.0001260604941613,57699,,,
2307,,57699,6.732480049133301,13.0,
2308,0.0001260604941613,57749,,,
2309,,57749,7.091712474822998,13.0,
2310,0.0001260604941613,57799,,,
2311,,57799,3.911900043487549,13.0,
2312,0.0001260604941613,57849,,,
2313,,57849,7.024274826049805,13.0,
2314,0.0001260604941613,57899,,,
2315,,57899,5.42085599899292,13.0,
2316,0.0001262959167891,57949,,,
2317,,57949,4.851583957672119,14.0,
2318,0.0001262959167891,57999,,,
2319,,57999,7.358531951904297,14.0,
2320,0.0001262959167891,58049,,,
2321,,58049,5.170457363128662,14.0,
2322,0.0001262959167891,58099,,,
2323,,58099,5.730703353881836,14.0,
2324,0.0001262959167891,58149,,,
2325,,58149,5.332634925842285,14.0,
2326,0.0001262959167891,58199,,,
2327,,58199,5.697141647338867,14.0,
2328,0.0001262959167891,58249,,,
2329,,58249,6.369285583496094,14.0,
2330,0.0001262959167891,58299,,,
2331,,58299,5.735748767852783,14.0,
2332,0.0001262959167891,58349,,,
2333,,58349,5.876269817352295,14.0,
2334,0.0001262959167891,58399,,,
2335,,58399,4.641110420227051,14.0,
2336,0.0001262959167891,58449,,,
2337,,58449,8.532493591308594,14.0,
2338,0.0001262959167891,58499,,,
2339,,58499,5.875328063964844,14.0,
2340,0.0001262959167891,58549,,,
2341,,58549,8.364019393920898,14.0,
2342,0.0001262959167891,58599,,,
2343,,58599,6.164736270904541,14.0,
2344,0.0001262959167891,58649,,,
2345,,58649,4.22144079208374,14.0,
2346,0.0001262959167891,58699,,,
2347,,58699,6.2362446784973145,14.0,
2348,0.0001262959167891,58749,,,
2349,,58749,7.252551078796387,14.0,
2350,0.0001262959167891,58799,,,
2351,,58799,5.153263568878174,14.0,
2352,0.0001262959167891,58849,,,
2353,,58849,6.524983406066895,14.0,
2354,0.0001262959167891,58899,,,
2355,,58899,6.124492645263672,14.0,
2356,0.0001262959167891,58949,,,
2357,,58949,4.947733402252197,14.0,
2358,0.0001262959167891,58999,,,
2359,,58999,4.874546051025391,14.0,
2360,0.0001262959167891,59049,,,
2361,,59049,5.784467697143555,14.0,
2362,0.0001262959167891,59099,,,
2363,,59099,5.909019470214844,14.0,
2364,0.0001262959167891,59149,,,
2365,,59149,7.346581935882568,14.0,
2366,0.0001262959167891,59199,,,
2367,,59199,6.383197784423828,14.0,
2368,0.0001262959167891,59249,,,
2369,,59249,6.48524284362793,14.0,
2370,0.0001262959167891,59299,,,
2371,,59299,5.940958499908447,14.0,
2372,0.0001262959167891,59349,,,
2373,,59349,6.422401428222656,14.0,
2374,0.0001262959167891,59399,,,
2375,,59399,5.000394821166992,14.0,
2376,0.0001262959167891,59449,,,
2377,,59449,5.165196895599365,14.0,
2378,0.0001262959167891,59499,,,
2379,,59499,7.51743221282959,14.0,
2380,0.0001262959167891,59549,,,
2381,,59549,5.842545509338379,14.0,
2382,0.0001262959167891,59599,,,
2383,,59599,5.080965042114258,14.0,
2384,0.0001262959167891,59649,,,
2385,,59649,5.762117385864258,14.0,
2386,0.0001262959167891,59699,,,
2387,,59699,5.404478073120117,14.0,
2388,0.0001262959167891,59749,,,
2389,,59749,6.892012596130371,14.0,
2390,0.0001262959167891,59799,,,
2391,,59799,6.320541858673096,14.0,
2392,0.0001262959167891,59849,,,
2393,,59849,5.520833015441895,14.0,
2394,0.0001262959167891,59899,,,
2395,,59899,7.841493129730225,14.0,
2396,0.0001262959167891,59949,,,
2397,,59949,8.254749298095703,14.0,
2398,0.0001262959167891,59999,,,
2399,,59999,6.604099750518799,14.0,
2400,0.0001262959167891,60049,,,
2401,,60049,8.334090232849121,14.0,
2402,0.0001262959167891,60099,,,
2403,,60099,5.525521278381348,14.0,
2404,0.0001262959167891,60149,,,
2405,,60149,5.828502655029297,14.0,
2406,0.0001262959167891,60199,,,
2407,,60199,5.374603748321533,14.0,
2408,0.0001262959167891,60249,,,
2409,,60249,5.790157318115234,14.0,
2410,0.0001262959167891,60299,,,
2411,,60299,5.964018821716309,14.0,
2412,0.0001262959167891,60349,,,
2413,,60349,3.972390174865722,14.0,
2414,0.0001262959167891,60399,,,
2415,,60399,6.245363712310791,14.0,
2416,0.0001262959167891,60449,,,
2417,,60449,7.044741630554199,14.0,
2418,0.0001262959167891,60499,,,
2419,,60499,5.911179542541504,14.0,
2420,0.0001262959167891,60549,,,
2421,,60549,5.609466552734375,14.0,
2422,0.0001262959167891,60599,,,
2423,,60599,4.531825065612793,14.0,
2424,0.0001262959167891,60649,,,
2425,,60649,7.559798717498779,14.0,
2426,0.0001262959167891,60699,,,
2427,,60699,4.902859210968018,14.0,
2428,0.0001262959167891,60749,,,
2429,,60749,5.405061721801758,14.0,
2430,0.0001262959167891,60799,,,
2431,,60799,4.991006851196289,14.0,
2432,0.0001262959167891,60849,,,
2433,,60849,6.420034408569336,14.0,
2434,0.0001262959167891,60899,,,
2435,,60899,6.80296516418457,14.0,
2436,0.0001262959167891,60949,,,
2437,,60949,6.367763996124268,14.0,
2438,0.0001262959167891,60999,,,
2439,,60999,5.364696979522705,14.0,
2440,0.0001262959167891,61049,,,
2441,,61049,5.933022499084473,14.0,
2442,0.0001262959167891,61099,,,
2443,,61099,5.459489345550537,14.0,
2444,0.0001262959167891,61149,,,
2445,,61149,5.361476898193359,14.0,
2446,0.0001262959167891,61199,,,
2447,,61199,5.36637020111084,14.0,
2448,0.0001262959167891,61249,,,
2449,,61249,5.758711814880371,14.0,
2450,0.0001262959167891,61299,,,
2451,,61299,7.118576049804688,14.0,
2452,0.0001262959167891,61349,,,
2453,,61349,5.835594177246094,14.0,
2454,0.0001262959167891,61399,,,
2455,,61399,5.565311431884766,14.0,
2456,0.0001262959167891,61449,,,
2457,,61449,6.191109657287598,14.0,
2458,0.0001262959167891,61499,,,
2459,,61499,6.513801097869873,14.0,
2460,0.0001262959167891,61549,,,
2461,,61549,5.502793788909912,14.0,
2462,0.0001262959167891,61599,,,
2463,,61599,10.013919830322266,14.0,
2464,0.0001262959167891,61649,,,
2465,,61649,6.448458671569824,14.0,
2466,0.0001262959167891,61699,,,
2467,,61699,6.546027183532715,14.0,
2468,0.0001262959167891,61749,,,
2469,,61749,6.1219682693481445,14.0,
2470,0.0001262959167891,61799,,,
2471,,61799,6.315613269805908,14.0,
2472,0.0001262959167891,61849,,,
2473,,61849,5.196996688842773,14.0,
2474,0.0001262959167891,61899,,,
2475,,61899,7.562972068786621,14.0,
2476,0.0001262959167891,61949,,,
2477,,61949,6.435917377471924,14.0,
2478,0.0001262959167891,61999,,,
2479,,61999,4.492869377136231,14.0,
2480,0.0001262959167891,62049,,,
2481,,62049,4.44042444229126,14.0,
2482,0.0001265313394169,62099,,,
2483,,62099,5.771956920623779,15.0,
2484,0.0001265313394169,62149,,,
2485,,62149,4.584903717041016,15.0,
2486,0.0001265313394169,62199,,,
2487,,62199,4.761952877044678,15.0,
2488,0.0001265313394169,62249,,,
2489,,62249,7.759571075439453,15.0,
2490,0.0001265313394169,62299,,,
2491,,62299,4.9847025871276855,15.0,
2492,0.0001265313394169,62349,,,
2493,,62349,5.365172863006592,15.0,
2494,0.0001265313394169,62399,,,
2495,,62399,6.688295364379883,15.0,
2496,0.0001265313394169,62449,,,
2497,,62449,6.364025115966797,15.0,
2498,0.0001265313394169,62499,,,
2499,,62499,4.6859893798828125,15.0,
2500,0.0001265313394169,62549,,,
2501,,62549,4.713348388671875,15.0,
2502,0.0001265313394169,62599,,,
2503,,62599,5.987168788909912,15.0,
2504,0.0001265313394169,62649,,,
2505,,62649,5.206262588500977,15.0,
2506,0.0001265313394169,62699,,,
2507,,62699,5.032988548278809,15.0,
2508,0.0001265313394169,62749,,,
2509,,62749,5.821033477783203,15.0,
2510,0.0001265313394169,62799,,,
2511,,62799,5.618115425109863,15.0,
2512,0.0001265313394169,62849,,,
2513,,62849,7.009591102600098,15.0,
2514,0.0001265313394169,62899,,,
2515,,62899,7.337777137756348,15.0,
2516,0.0001265313394169,62949,,,
2517,,62949,6.356103420257568,15.0,
2518,0.0001265313394169,62999,,,
2519,,62999,4.396657943725586,15.0,
2520,0.0001265313394169,63049,,,
2521,,63049,5.648062705993652,15.0,
2522,0.0001265313394169,63099,,,
2523,,63099,5.719179153442383,15.0,
2524,0.0001265313394169,63149,,,
2525,,63149,6.689802646636963,15.0,
2526,0.0001265313394169,63199,,,
2527,,63199,5.410684585571289,15.0,
2528,0.0001265313394169,63249,,,
2529,,63249,4.982758522033691,15.0,
2530,0.0001265313394169,63299,,,
2531,,63299,5.349567413330078,15.0,
2532,0.0001265313394169,63349,,,
2533,,63349,6.816501617431641,15.0,
2534,0.0001265313394169,63399,,,
2535,,63399,5.836435317993164,15.0,
2536,0.0001265313394169,63449,,,
2537,,63449,4.945857524871826,15.0,
2538,0.0001265313394169,63499,,,
2539,,63499,4.438124656677246,15.0,
2540,0.0001265313394169,63549,,,
2541,,63549,5.125700950622559,15.0,
2542,0.0001265313394169,63599,,,
2543,,63599,8.872781753540039,15.0,
2544,0.0001265313394169,63649,,,
2545,,63649,5.223777770996094,15.0,
2546,0.0001265313394169,63699,,,
2547,,63699,6.285371780395508,15.0,
2548,0.0001265313394169,63749,,,
2549,,63749,8.65556526184082,15.0,
2550,0.0001265313394169,63799,,,
2551,,63799,5.768121719360352,15.0,
2552,0.0001265313394169,63849,,,
2553,,63849,6.7731781005859375,15.0,
2554,0.0001265313394169,63899,,,
2555,,63899,6.507152557373047,15.0,
2556,0.0001265313394169,63949,,,
2557,,63949,6.227174282073975,15.0,
2558,0.0001265313394169,63999,,,
2559,,63999,6.716069221496582,15.0,
2560,0.0001265313394169,64049,,,
2561,,64049,7.01289701461792,15.0,
2562,0.0001265313394169,64099,,,
2563,,64099,6.109832763671875,15.0,
2564,0.0001265313394169,64149,,,
2565,,64149,5.967845916748047,15.0,
2566,0.0001265313394169,64199,,,
2567,,64199,5.223974227905273,15.0,
2568,0.0001265313394169,64249,,,
2569,,64249,7.210431098937988,15.0,
2570,0.0001265313394169,64299,,,
2571,,64299,6.834012985229492,15.0,
2572,0.0001265313394169,64349,,,
2573,,64349,5.860171794891357,15.0,
2574,0.0001265313394169,64399,,,
2575,,64399,5.687885284423828,15.0,
2576,0.0001265313394169,64449,,,
2577,,64449,5.941071033477783,15.0,
2578,0.0001265313394169,64499,,,
2579,,64499,7.606215000152588,15.0,
2580,0.0001265313394169,64549,,,
2581,,64549,8.992996215820312,15.0,
2582,0.0001265313394169,64599,,,
2583,,64599,5.174945831298828,15.0,
2584,0.0001265313394169,64649,,,
2585,,64649,5.0077314376831055,15.0,
2586,0.0001265313394169,64699,,,
2587,,64699,5.283904075622559,15.0,
2588,0.0001265313394169,64749,,,
2589,,64749,5.03321647644043,15.0,
2590,0.0001265313394169,64799,,,
2591,,64799,5.555071830749512,15.0,
2592,0.0001265313394169,64849,,,
2593,,64849,4.996231555938721,15.0,
2594,0.0001265313394169,64899,,,
2595,,64899,5.070385456085205,15.0,
2596,0.0001265313394169,64949,,,
2597,,64949,5.017531394958496,15.0,
2598,0.0001265313394169,64999,,,
2599,,64999,5.941892623901367,15.0,
2600,0.0001265313394169,65049,,,
2601,,65049,7.132583141326904,15.0,
2602,0.0001265313394169,65099,,,
2603,,65099,7.862570285797119,15.0,
2604,0.0001265313394169,65149,,,
2605,,65149,5.810474395751953,15.0,
2606,0.0001265313394169,65199,,,
2607,,65199,5.346954822540283,15.0,
2608,0.0001265313394169,65249,,,
2609,,65249,6.253866672515869,15.0,
2610,0.0001265313394169,65299,,,
2611,,65299,6.058105945587158,15.0,
